500.perlbench_r,0.912214,0.817221,0.645561,0.809706,0.803194,0.891054,0.947589,0.970083,0.805163,0.816980,0.789001,0.859908,0.909887,0.896476,0.901337,0.725217,0.900986,0.929356,0.818224,0.853203,0.948292,0.933250,0.939925,0.947095,0.949474,0.914894,0.954598,0.907806,0.968896,0.971030,0.892478,0.922392,0.913730,0.932604,0.964462,0.959102,0.985022,0.986089,0.984651,0.967794,0.976303,0.967701,0.969004,0.980821,0.985598,0.982246,0.973001,0.975391,0.923159,0.874645,0.821558,0.888062,0.935476,0.797363,0.871059,0.951315,0.955804,0.957741,0.863281,0.893985,0.945501,0.959425,0.888037,0.901369,0.966144,0.956712,0.967110,0.980061,0.975968,0.985223,0.975164,0.989623,0.997687,0.951259,0.985632,0.993784,0.949804,0.892816,0.832690,0.826087,0.863102,0.937673,0.868158,0.935804,0.939357,0.826590,0.914929,0.976439,0.871171,0.889257,0.896817,0.912304,0.831340,0.910040,0.953397,0.840697,0.834805,0.894704

502.gcc_r,0.979000,0.914882,0.949065,0.955515,0.936808,0.941176,0.863487,0.903366,0.949018,0.913661,0.900813,0.935087,0.924118,0.954066,0.975201,0.889303,0.965927,0.927547,0.970035,0.987459,0.950670,0.989217,0.960098,0.944975,0.925087,0.893309,0.913925,0.898580,0.926034,0.907093,0.909734,0.940493,0.934921,0.919822,0.931079,0.924867,0.957470,0.942438,0.969567,0.966974,0.952892,0.964503,0.939278,0.906017,0.902945,0.942857,0.941037,0.946147,0.953656,0.980940,0.957491,0.975000,0.982088,0.937548,0.965738,0.939017,0.959654,0.961232,0.951709,0.981837,0.953782,0.946012,0.912221,0.963551,0.962752,0.969388,0.994128,0.995189,0.996148,0.973091,0.976294,0.987248,0.980840,0.964361,0.968627,0.961963,0.966895,0.965107,0.946579,0.959285,0.951256,0.961124,0.935484,0.949735,0.941375,0.988337,0.970223,0.952501,0.983696,0.931276,0.946104,0.970561,0.934790,0.930932,0.956564

503.bwaves_r,
505.mcf_r,0.997458,0.995104,0.991613,0.989141,0.990649,0.989680,0.950000,0.898531,0.942529,0.909517,0.996604,0.992885,0.992183,0.972756,0.945363,0.951625,0.984456,0.952830,0.996765,0.984919,0.985868,0.999414,0.983333,0.973561,0.959071,0.953224,0.975286,0.928614,0.932449,0.993678,0.990235,0.970231,0.977819,0.977296,0.988030,0.988823,0.999342,0.997441,0.982584,0.926752,0.969778,0.935329,0.926994,0.991241,0.985201,0.947165,0.951091,0.972943,0.936290,0.886745,0.896146,0.931010,0.981471

507.cactuBSSN_r,0.991887,0.479452,0.783526,0.547680,0.838730,0.986688,0.936842,0.991243,0.999028,0.997063,0.999036,0.999506,0.998021,0.999029

508.namd_r,
510.parest_r,0.969591,0.990203,0.643967,0.059908,0.730533,0.623196,0.714500,0.343078,0.707876,0.737426,0.749234,0.191011,0.500000,0.417763,0.999166,0.999606,0.999596,0.995825,0.987752,0.982045,0.877325,0.999458,0.931580,0.880612,0.973479,0.824674,0.831093,0.924984,0.890191,0.793314,0.853543,0.771975,0.691771,0.984337,0.936994,0.786118,0.750594,0.979133,0.811349,0.880902,0.893788,0.832318,0.722652,0.878206,0.762033,0.689668,0.976141,0.984435,0.804976,0.789019,0.922384,0.726243,0.774137,0.935189,0.900223,0.789179,0.845200,0.758379,0.697227,0.970460,0.969306,0.798148,0.756711,0.886827,0.749190,0.714794,0.926845,0.896797,0.724918,0.804192,0.896725,0.667802,0.834922,0.998172,0.942936,0.865649,0.939458,0.838895,0.779425,0.933655,0.954847,0.821057,0.814018

511.povray_r,0.886723,0.940106,0.982587,0.983472,0.923385,0.860835,0.982024,0.947778,0.904948,0.896667

519.lbm_r,
520.omnetpp_r,0.758102

557.xz_r,0.985075,0.989633,0.997674,0.995693,0.996094,0.998879,0.997308,0.998605,0.997639,0.998621,0.997619,0.994467,0.994090,0.983494,0.990632,0.990730,0.975923,0.984127,0.970284,0.971334,0.971466,0.959519,0.952840,0.946848,0.969432,0.942892,0.943796,0.958076,0.938987,0.948718,0.950992,0.948503,0.952727,0.965092,0.946652,0.952906,0.954955,0.945819,0.965481,0.959302,0.949084,0.950450,0.949153,0.936009,0.959163,0.931551,0.944082,0.946757,0.942308,0.921406,0.944685,0.945218,0.959900

600.perlbench_s,0.916204,0.837052,0.647956,0.810921,0.778391,0.866883,0.946546,0.978893,0.801765,0.804529,0.782618,0.851730,0.913961,0.891837,0.903810,0.712578,0.896222,0.928571,0.791550,0.835325,0.938158,0.926716,0.942039,0.956179,0.948875,0.925091,0.956403,0.918206,0.963138,0.968616,0.895125,0.930357,0.915203,0.935671,0.964499,0.969024,0.985146,0.984085,0.986131,0.973818,0.978434,0.973652,0.967908,0.983946,0.986992,0.982697,0.965374,0.969061,0.921663,0.868402,0.830751,0.873043,0.941176,0.805876,0.832510,0.952363,0.957344,0.947614,0.856105,0.895914,0.934396,0.947937,0.875361,0.918644,0.947776,0.963964,0.967742,0.976987,0.975138,0.981349,0.983882,0.988150,0.998450,0.964783,0.984703,0.994655,0.957953,0.897300,0.876106,0.792975,0.851515,0.914894,0.830272,0.922115,0.970305,0.832694,0.888503,0.967668,0.886085,0.870676,0.900296,0.909295,0.862241,0.900794,0.928073,0.936704,0.816074,0.882098

602.gcc_s,0.977746,0.921124,0.931862,0.946009,0.929248,0.920998,0.893244,0.904872,0.929274,0.893557,0.875000,0.917406,0.918272,0.918803,0.977562,0.910582,0.960535,0.911379,0.968473,0.986129,0.957084,0.990400,0.956321,0.946852,0.916849,0.893443,0.896757,0.908052,0.919244,0.913200,0.894958,0.926795,0.930257,0.915630,0.942209,0.921446,0.960065,0.929834,0.960203,0.968642,0.941845,0.951265,0.952240,0.917344,0.902037,0.940556,0.930431,0.942916,0.960925,0.980292,0.962449,0.967500,0.983040,0.944039,0.969382,0.942699,0.957695,0.969714,0.963830,0.990020,0.950900,0.936979,0.901074,0.964795,0.971950,0.973861,0.992115,0.995215,0.996160,0.977515,0.977517,0.976987,0.981516,0.959287,0.969442,0.961801,0.962984,0.958596,0.951095,0.942744,0.961811,0.958352,0.934739,0.929754,0.944618,0.983095,0.972140,0.950679,0.980878,0.938918,0.949917,0.961240,0.924060,0.931620,0.951440

603.bwaves_s,
607.cactuBSSN_s,0.992950,0.909091,0.496071,0.771662,0.514888,0.848845,0.986293,0.950790,0.991929

619.lbm_s,
620.omnetpp_s,0.749234

621.wrf_s,
623.xalancbmk_s,0.855786,0.948000,0.875653,0.885664,0.912075,0.905405,0.879227,0.817753,0.918491,0.821535,0.777090,0.793233,0.706738,0.776623,0.660135,0.745203,0.750000,0.703761,0.655738,0.668332,0.678127,0.622951,0.610030,0.645438,0.620361,0.576092,0.582768,0.522957,0.562474,0.604385,0.615456,0.557637,0.576529,0.564987,0.542683,0.563910,0.544534,0.548124,0.587549,0.488503,0.539272,0.557898,0.541847,0.498600,0.544277,0.503009,0.539964,0.535665,0.520044,0.572552,0.592844,0.558716,0.588431,0.573448,0.569345,0.563138,0.566111,0.591746,0.574988,0.570796,0.558444,0.549491,0.548219,0.579502,0.559627,0.586083,0.540904,0.596759,0.581232,0.563334,0.617584,0.556132,0.592918,0.584922,0.605687,0.561024,0.612179,0.560507,0.572466,0.609424,0.605022,0.642112,0.599821,0.608599,0.609262,0.622070,0.617467,0.599156,0.610754,0.612823,0.592234,0.630014,0.656887,0.595341,0.615306,0.580285,0.634783,0.598902,0.625327,0.615628,0.641190,0.607376,0.642830,0.617988,0.633891,0.625878,0.624801,0.612132,0.596225,0.559593,0.640750,0.627032,0.600916,0.618802,0.620093,0.617899,0.639740,0.654418,0.644502,0.617864,0.666297,0.668658,0.657054,0.650132,0.643638,0.671672,0.638073,0.635927,0.666175,0.653972,0.633142,0.650533,0.654394,0.665732,0.652437,0.628234,0.645081,0.639410,0.647201,0.669046,0.673042,0.668850,0.659091,0.673204,0.677959,0.658091,0.661689,0.646603,0.689590,0.698123,0.598067,0.668952,0.660885,0.673524,0.692871,0.697521,0.693612,0.681484,0.623529,0.693337,0.672348,0.621845,0.666903,0.659293,0.695822,0.660781,0.678596,0.693376,0.670441,0.686161,0.745511,0.728959,0.675420,0.702862,0.714495,0.685058,0.728598,0.702871,0.706306,0.709028,0.677680,0.732066,0.717590,0.726429,0.683138,0.702970,0.726092,0.690476,0.656757,0.691947,0.698487,0.676280,0.695357,0.680382,0.686598,0.703839,0.733123,0.749527,0.736803,0.727697,0.710278,0.730088,0.712333,0.701516,0.695886,0.655549,0.688870,0.706949,0.725961,0.740588,0.706309,0.737151,0.702363,0.728413,0.740395,0.698549,0.694133,0.720932,0.703332,0.698847,0.727508,0.694646,0.750111,0.759298,0.731357,0.722946,0.739560,0.718289,0.690358,0.711284,0.758789,0.774853,0.734377,0.680540,0.709447,0.748108,0.706581,0.716964,0.755462,0.708645,0.710598,0.755654,0.734730,0.729445,0.697092,0.773913,0.756374,0.698618,0.681523,0.659823,0.695579,0.675329,0.762073,0.764651,0.784703,0.743167,0.708576,0.776525,0.705267,0.719539,0.712755,0.691366,0.695162,0.778864,0.785497,0.745410,0.766172,0.757794,0.744261,0.759196

625.x264_s,0.999968,0.995678,0.999624,0.991407,0.966162,0.981057,0.997703,0.999791,0.943534,0.999803,0.995515,0.999136,0.964964,0.975676,0.997701,0.998956,0.942193,0.999806,0.999784,0.970118,0.969873,0.997703,0.998537,0.962617,0.962635,0.999803,0.995547,0.983174,0.965775,0.989155,0.997910,0.943222,0.999803,0.999803,0.998738,0.997031,0.994406,0.966971,0.977537,0.997911,0.999373,0.941858,0.999822,0.999567,0.965539,0.974412,0.997912,0.998746,0.939110,0.999642,0.999803,0.999459,0.999490,0.973590,0.966397,0.997703,0.998328,0.979000,0.924661

627.cam4_s,
628.pop2_s,
631.deepsjeng_s,
638.imagick_s,0.998376,0.998785,0.998785,0.995765,0.998786,0.999393,0.998174,0.998175,0.999392,0.995768,0.998788,0.997573,0.995149,0.996970,0.998177,0.996970,0.998787,0.998784,0.998183,0.998787,0.995758,0.996970,0.999392,0.998182,0.998182,0.998785,0.996975,0.998177,0.999393,0.996972,0.996372,0.996973,0.996357,0.999392,0.999392,0.994555

641.leela_s,0.997067,0.550000,0.680000,0.568627,0.820000,0.980392,0.500000,0.920000

644.nab_s,0.999860,0.998716,0.999363,0.998708,0.999368,0.999349,0.999350,0.998767,0.999354,0.998083,0.998713

648.exchange2_s,
649.fotonik3d_s,
654.roms_s,
657.xz_s,
dram_miss.csv,
getsimsnds.sh,
loop.sh,
out.csv,
